file_name,subID,phase,trial,stim,stim_cat,resp_cat,resp_time,correct,hit,event,prev_resp_same_cat,prev_resp_correct,prev_resp_hit,next_resp_same_cat,next_resp_correct,next_resp_hit,next_cat_change,RewP,stim_SPN,fdbk_SPN
F11_Acq,F11,acq,80,4d,4,3,104070,incorrect,-1,159,1,incorrect,-1,,,,,2.0143,0.2187,91.7225
F12_Acq,F12,acq,1,1f,1,3,24418,incorrect,-1,1,,,,,,,,-23.1277,,-13.5351
F12_Acq,F12,acq,2,2m,2,4,7552,incorrect,-1,3,,,,,,,,3.7167,2.329,-14.4119
F12_Acq,F12,acq,3,5i,5,5,4380,correct,1,5,,,,,,,,3.8131,-7.5369,6.5293
F12_Acq,F12,acq,4,3g,3,5,15735,incorrect,-1,7,,,,,,,,-9.6938,-9.4236,11.2904
F12_Acq,F12,acq,5,3l,3,4,18239,incorrect,-1,9,5,incorrect,-1,4,incorrect,-1,0,-2.2091,-16.8277,-35.114
F12_Acq,F12,acq,6,1d,1,3,18741,incorrect,-1,11,3,incorrect,-1,2,incorrect,-1,1,7.1191,-10.1823,-9.8287
F12_Acq,F12,acq,7,2d,2,3,53473,incorrect,-1,13,4,incorrect,-1,3,incorrect,-1,0,-10.7299,11.0098,-17.8388
F12_Acq,F12,acq,8,4h,4,5,23750,incorrect,-1,15,,,,5,incorrect,-1,0,-17.0726,-0.9395,-19.761
F12_Acq,F12,acq,9,5g,5,5,38445,correct,1,17,5,correct,1,2,incorrect,-1,1,10.9912,-0.3707,-28.6443
F12_Acq,F12,acq,10,3j,3,4,40281,incorrect,-1,19,4,incorrect,-1,3,correct,1,1,-24.3042,-16.6555,7.4048
F12_Acq,F12,acq,11,2k,2,3,18741,incorrect,-1,21,3,incorrect,-1,2,correct,1,1,4.3463,-11.787,-20.7545
F12_Acq,F12,acq,12,2j,2,2,16904,correct,1,23,3,incorrect,-1,2,correct,1,0,5.8872,-7.0666,-21.73
F12_Acq,F12,acq,13,1m,1,2,10558,incorrect,-1,25,3,incorrect,-1,5,incorrect,-1,1,1.5453,-13.1237,-16.3486
F12_Acq,F12,acq,14,1k,1,5,43955,incorrect,-1,27,2,incorrect,-1,2,incorrect,-1,1,-6.9049,-40.3938,-5.467
F12_Acq,F12,acq,15,2o,2,2,29261,correct,1,29,2,correct,1,3,incorrect,-1,1,6.011,-14.7096,-20.8161
F12_Acq,F12,acq,16,5h,5,2,15902,incorrect,-1,31,5,correct,1,4,incorrect,-1,1,-5.6565,-0.3328,-32.7327
F12_Acq,F12,acq,17,4o,4,5,24752,incorrect,-1,33,5,incorrect,-1,5,incorrect,-1,0,4.5187,-22.0648,-7.6254
F12_Acq,F12,acq,18,1h,1,2,15401,incorrect,-1,35,5,incorrect,-1,2,incorrect,-1,0,-43.0861,-33.4541,-17.8248
F12_Acq,F12,acq,19,1n,1,2,18574,incorrect,-1,37,2,incorrect,-1,3,incorrect,-1,1,26.0739,-12.0961,-20.062
F12_Acq,F12,acq,20,4k,4,5,45458,incorrect,-1,39,5,incorrect,-1,3,incorrect,-1,1,9.8942,15.3362,-19.5636
F12_Acq,F12,acq,21,5p,5,4,42452,incorrect,-1,41,2,incorrect,-1,5,correct,1,1,-20.314,-27.539,-5.8738
F12_Acq,F12,acq,22,3d,3,3,19409,correct,1,43,4,incorrect,-1,3,correct,1,0,-2.5503,7.1508,-21.9598
F12_Acq,F12,acq,23,4l,4,3,19075,incorrect,-1,45,5,incorrect,-1,3,incorrect,-1,0,-16.8979,-7.8344,-37.3146
F12_Acq,F12,acq,24,3n,3,3,21078,correct,1,47,3,correct,1,3,correct,1,0,23.6702,-2.9174,-3.0026
F12_Acq,F12,acq,25,4a,4,3,10391,incorrect,-1,49,3,incorrect,-1,3,incorrect,-1,0,-10.785,-14.3222,-36.2251
F12_Acq,F12,acq,26,5k,5,5,25420,correct,1,51,4,incorrect,-1,5,correct,1,0,-6.8712,-16.9213,-19.2369
F12_Acq,F12,acq,27,1c,1,3,56145,incorrect,-1,53,2,incorrect,-1,1,correct,1,1,7.3363,-20.8704,-18.8533
F12_Acq,F12,acq,28,2e,2,3,24418,incorrect,-1,55,2,correct,1,3,incorrect,-1,0,-13.6343,-6.7699,-15.7004
F12_Acq,F12,acq,29,2a,2,3,19909,incorrect,-1,57,3,incorrect,-1,2,correct,1,1,-22.496,,-11.403
F12_Acq,F12,acq,30,5b,5,5,22081,correct,1,59,5,correct,1,5,correct,1,0,19.7173,-15.4023,-32.6141
F12_Acq,F12,acq,31,2g,2,2,17238,correct,1,61,3,incorrect,-1,2,correct,1,0,-3.45,7.8175,-12.1418
F12_Acq,F12,acq,32,2p,2,2,20410,correct,1,63,2,correct,1,2,correct,1,0,-7.9885,-16.1835,-19.336
F12_Acq,F12,acq,33,2n,2,2,16737,correct,1,65,2,correct,1,4,incorrect,-1,1,0.9068,16.3246,4.0843
F12_Acq,F12,acq,34,4b,4,3,14399,incorrect,-1,67,3,incorrect,-1,3,incorrect,-1,0,-10.7442,6.5857,-14.2863
F12_Acq,F12,acq,35,3f,3,3,19074,correct,1,69,3,correct,1,3,correct,1,0,-7.2509,-40.9889,0.7791
F12_Acq,F12,acq,36,5e,5,5,34604,correct,1,71,5,correct,1,5,correct,1,0,,7.865,-21.6143
F12_Acq,F12,acq,37,1j,1,1,20912,correct,1,73,3,incorrect,-1,2,incorrect,-1,1,19.8738,-3.2193,-16.2303
F12_Acq,F12,acq,38,4f,4,3,16236,incorrect,-1,75,3,incorrect,-1,1,incorrect,-1,1,-5.505,-28.4733,-21.4337
F12_Acq,F12,acq,39,2h,2,4,27758,incorrect,-1,77,2,correct,1,4,incorrect,-1,0,-1.4779,-16.203,-13.6101
F12_Acq,F12,acq,40,3m,3,3,17571,correct,1,79,3,correct,1,4,incorrect,-1,1,-5.9576,-20.253,
F12_Acq,F12,acq,41,4g,4,1,21747,incorrect,-1,81,3,incorrect,-1,1,incorrect,-1,0,-8.7902,19.5169,-21.757
F12_Acq,F12,acq,42,5o,5,5,29261,correct,1,83,5,correct,1,5,correct,1,0,-0.1547,0.1474,-22.5687
F12_Acq,F12,acq,43,4m,4,1,44623,incorrect,-1,85,3,incorrect,-1,3,incorrect,-1,1,-19.6864,-0.1714,-24.5018
F12_Acq,F12,acq,44,4c,4,3,20744,incorrect,-1,87,1,incorrect,-1,1,incorrect,-1,1,-8.7444,17.4525,-23.5126
F12_Acq,F12,acq,45,3i,3,4,30096,incorrect,-1,89,3,correct,1,3,correct,1,1,6.2886,-13.6116,-3.9248
F12_Acq,F12,acq,46,3e,3,3,21412,correct,1,91,4,incorrect,-1,3,correct,1,0,4.0548,-14.3449,-10.8798
F12_Acq,F12,acq,47,4j,4,1,38779,incorrect,-1,93,3,incorrect,-1,2,incorrect,-1,1,-20.4991,-7.7221,-13.1137
F12_Acq,F12,acq,48,3p,3,3,20410,correct,1,95,3,correct,1,3,correct,1,0,-9.5624,2.025,7.5662
F12_Acq,F12,acq,49,3o,3,3,21078,correct,1,97,3,correct,1,3,correct,1,0,-4.5718,-5.1354,-3.276
F12_Acq,F12,acq,50,5n,5,5,28092,correct,1,99,5,correct,1,5,correct,1,0,3.4964,15.8975,-27.0416
F12_Acq,F12,acq,51,1p,1,2,21078,incorrect,-1,101,1,correct,1,2,incorrect,-1,0,3.371,-15.0869,-29.0534
F12_Acq,F12,acq,52,2b,2,4,26088,incorrect,-1,103,4,incorrect,-1,1,incorrect,-1,1,7.7707,-21.9056,-10.3875
F12_Acq,F12,acq,53,2c,2,1,19575,incorrect,-1,105,4,incorrect,-1,4,incorrect,-1,1,2.4724,-6.0401,-14.341
F12_Acq,F12,acq,54,4p,4,2,32767,incorrect,-1,107,1,incorrect,-1,2,incorrect,-1,0,4.863,19.849,-22.3579
F12_Acq,F12,acq,55,1g,1,2,34605,incorrect,-1,109,2,incorrect,-1,5,incorrect,-1,1,8.7213,-1.565,-22.3006
F12_Acq,F12,acq,56,3h,3,3,17071,correct,1,111,3,correct,1,3,correct,1,0,-7.2053,-20.5665,-17.4123
F12_Acq,F12,acq,57,2f,2,1,27758,incorrect,-1,113,1,incorrect,-1,4,incorrect,-1,1,,19.8536,-32.1247
F12_Acq,F12,acq,58,5m,5,5,28759,correct,1,115,5,correct,1,5,correct,1,0,-11.2103,-7.4879,-20.1422
F12_Acq,F12,acq,59,4n,4,2,52806,incorrect,-1,117,2,incorrect,-1,2,incorrect,-1,0,-22.9028,-5.4492,2.3536
F12_Acq,F12,acq,60,1i,1,5,22581,incorrect,-1,119,2,incorrect,-1,4,incorrect,-1,1,-11.2561,2.9939,-30.8384
F12_Acq,F12,acq,61,2l,2,4,26755,incorrect,-1,121,1,incorrect,-1,2,correct,1,1,-17.2011,7.0006,-0.7297
F12_Acq,F12,acq,62,3b,3,3,17572,correct,1,123,3,correct,1,3,correct,1,0,,-8.6525,-9.6767
F12_Acq,F12,acq,63,4e,4,2,30429,incorrect,-1,125,2,incorrect,-1,2,incorrect,-1,0,-12.0803,7.8146,9.1607
F12_Acq,F12,acq,64,5a,5,5,14232,correct,1,127,5,correct,1,5,correct,1,0,4.296,-8.9386,-3.7398
F12_Acq,F12,acq,65,3a,3,3,14065,correct,1,129,3,correct,1,3,correct,1,0,-22.8714,0.5567,16.2062
F12_Acq,F12,acq,66,4i,4,2,20911,incorrect,-1,131,2,incorrect,-1,4,correct,1,1,-12.8684,4.2154,-18.1664
F12_Acq,F12,acq,67,3k,3,3,14733,correct,1,133,3,correct,1,3,correct,1,0,-6.6082,10.8321,-12.8516
F12_Acq,F12,acq,68,5j,5,5,48464,correct,1,135,5,correct,1,5,correct,1,0,25.1095,,
F12_Acq,F12,acq,69,5c,5,5,39780,correct,1,137,5,correct,1,5,correct,1,0,,-3.818,-18.6469
F12_Acq,F12,acq,70,3c,3,3,14065,correct,1,139,3,correct,1,,,,,1.9678,,-16.9114
F12_Acq,F12,acq,71,1e,1,4,35606,incorrect,-1,141,5,incorrect,-1,5,incorrect,-1,1,-28.4878,2.8901,-5.2225
F12_Acq,F12,acq,72,5d,5,5,16069,correct,1,143,5,correct,1,5,correct,1,0,-18.521,40.9111,0.2947
F12_Acq,F12,acq,73,1a,1,5,21913,incorrect,-1,145,4,incorrect,-1,2,incorrect,-1,1,10.5628,-4.8006,-30.2683
F12_Acq,F12,acq,74,1o,1,2,41785,incorrect,-1,147,5,incorrect,-1,5,incorrect,-1,1,-19.8819,8.1148,-23.371
F12_Acq,F12,acq,75,5l,5,5,15400,correct,1,149,5,correct,1,5,correct,1,0,-4.8567,33.0146,-42.0043
F12_Acq,F12,acq,76,2i,2,2,35773,correct,1,151,4,incorrect,-1,,,,,-4.7219,-9.9803,-16.0581
F12_Acq,F12,acq,77,1l,1,5,14232,incorrect,-1,153,2,incorrect,-1,5,incorrect,-1,0,-4.8597,8.6209,-14.4329
F12_Acq,F12,acq,78,1b,1,5,30764,incorrect,-1,155,5,incorrect,-1,,,,,10.1382,23.5287,-6.4895
F12_Acq,F12,acq,79,5f,5,5,14232,correct,1,157,5,correct,1,,,,,-15.9587,-7.7273,13.2838
F12_Acq,F12,acq,80,4d,4,4,40449,correct,1,159,2,incorrect,-1,,,,,-0.0222,-13.3531,-10.4033
F13_Acq,F13,acq,1,1f,1,1,21078,correct,1,1,,,,,,,,-28.4953,-13.2723,1.4218
F13_Acq,F13,acq,2,2m,2,2,13063,correct,1,3,,,,,,,,-10.8762,5.4322,21.5353
F13_Acq,F13,acq,3,5i,5,3,9556,incorrect,-1,5,,,,,,,,-0.8681,-14.9793,25.38
F13_Acq,F13,acq,4,3g,3,2,15902,incorrect,-1,7,,,,,,,,-27.1353,-1.2397,9.3091
F13_Acq,F13,acq,5,3l,3,3,46293,correct,1,9,2,incorrect,-1,3,correct,1,0,14.7492,19.0171,14.9174
F13_Acq,F13,acq,6,1d,1,2,13230,incorrect,-1,11,1,correct,1,1,correct,1,1,5.6118,-3.7497,-14.7166
F13_Acq,F13,acq,7,2d,2,3,10892,incorrect,-1,13,2,correct,1,2,correct,1,1,5.2985,4.2553,-4.726
F13_Acq,F13,acq,8,4h,4,4,13731,correct,1,15,,,,1,incorrect,-1,1,9.7452,-14.6746,12.4594
F13_Acq,F13,acq,9,5g,5,4,10224,incorrect,-1,17,3,incorrect,-1,5,correct,1,1,-10.8993,-0.6359,4.9638
F13_Acq,F13,acq,10,3j,3,3,25086,correct,1,19,3,correct,1,2,incorrect,-1,1,-3.0764,17.9124,9.0193
F13_Acq,F13,acq,11,2k,2,2,19575,correct,1,21,3,incorrect,-1,2,correct,1,0,8.7177,-10.8835,-11.158
F13_Acq,F13,acq,12,2j,2,2,23416,correct,1,23,2,correct,1,3,incorrect,-1,1,31.3611,-2.1664,-3.5837
F13_Acq,F13,acq,13,1m,1,1,18741,correct,1,25,2,incorrect,-1,4,incorrect,-1,1,16.7935,-18.3523,-18.3709
F13_Acq,F13,acq,14,1k,1,4,21913,incorrect,-1,27,1,correct,1,4,incorrect,-1,0,-13.8809,-12.8808,-16.2361
F13_Acq,F13,acq,15,2o,2,3,33101,incorrect,-1,29,2,correct,1,5,incorrect,-1,1,-14.8056,-9.6291,-0.0446
F13_Acq,F13,acq,16,5h,5,5,17071,correct,1,31,4,incorrect,-1,4,incorrect,-1,1,5.6433,1.1073,-13.2042
F13_Acq,F13,acq,17,4o,4,1,19742,incorrect,-1,33,4,correct,1,5,incorrect,-1,1,2.3195,11.718,-4.7782
F13_Acq,F13,acq,18,1h,1,4,33602,incorrect,-1,35,4,incorrect,-1,4,incorrect,-1,0,7.9527,4.6648,
F13_Acq,F13,acq,19,1n,1,4,39113,incorrect,-1,37,4,incorrect,-1,3,incorrect,-1,1,,20.5423,-24.7082
F13_Acq,F13,acq,20,4k,4,5,38779,incorrect,-1,39,1,incorrect,-1,3,incorrect,-1,1,-0.7126,,18.4739
F13_Acq,F13,acq,21,5p,5,4,62157,incorrect,-1,41,5,correct,1,1,incorrect,-1,1,11.7102,34.4678,-14.2672
F13_Acq,F13,acq,22,3d,3,2,20577,incorrect,-1,43,3,correct,1,2,incorrect,-1,0,-0.559,-6.6423,-4.8548
F13_Acq,F13,acq,23,4l,4,3,92214,incorrect,-1,45,5,incorrect,-1,1,incorrect,-1,1,-5.1436,-22.2847,-14.4852
F13_Acq,F13,acq,24,3n,3,2,72844,incorrect,-1,47,2,incorrect,-1,1,incorrect,-1,1,-19.0473,18.936,-23.1605
F13_Acq,F13,acq,25,4a,4,1,15902,incorrect,-1,49,3,incorrect,-1,1,incorrect,-1,0,1.7912,-17.8925,-20.7793
F13_Acq,F13,acq,26,5k,5,1,14232,incorrect,-1,51,4,incorrect,-1,4,incorrect,-1,1,-9.5498,-9.2852,-38.5209
F13_Acq,F13,acq,27,1c,1,3,31599,incorrect,-1,53,4,incorrect,-1,1,correct,1,1,-16.2478,-11.3336,-10.8605
F13_Acq,F13,acq,28,2e,2,5,247677,incorrect,-1,55,3,incorrect,-1,4,incorrect,-1,1,10.1322,-14.575,-12.0203
F13_Acq,F13,acq,29,2a,2,4,12729,incorrect,-1,57,5,incorrect,-1,2,correct,1,1,-4.322,23.3287,-2.84
F13_Acq,F13,acq,30,5b,5,4,12228,incorrect,-1,59,1,incorrect,-1,1,incorrect,-1,1,-2.8249,-9.7153,15.9089
F13_Acq,F13,acq,31,2g,2,2,10892,correct,1,61,4,incorrect,-1,2,correct,1,0,-2.8544,-33.3443,-9.8988
F13_Acq,F13,acq,32,2p,2,2,13564,correct,1,63,2,correct,1,2,correct,1,0,8.4426,7.654,5.1945
F13_Acq,F13,acq,33,2n,2,2,9222,correct,1,65,2,correct,1,2,correct,1,0,27.3133,-17.936,-11.7261
F13_Acq,F13,acq,34,4b,4,1,13731,incorrect,-1,67,1,incorrect,-1,3,incorrect,-1,1,-15.7385,-2.494,-4.7663
F13_Acq,F13,acq,35,3f,3,1,9557,incorrect,-1,69,2,incorrect,-1,1,incorrect,-1,0,-5.9112,4.3912,-22.8059
F13_Acq,F13,acq,36,5e,5,1,24084,incorrect,-1,71,4,incorrect,-1,1,incorrect,-1,0,-17.2163,-10.6504,-14.5666
F13_Acq,F13,acq,37,1j,1,1,10058,correct,1,73,3,incorrect,-1,5,incorrect,-1,1,4.9996,-31.693,15.2661
F13_Acq,F13,acq,38,4f,4,3,15734,incorrect,-1,75,1,incorrect,-1,1,incorrect,-1,1,2.1401,8.1669,
F13_Acq,F13,acq,39,2h,2,2,9724,correct,1,77,2,correct,1,2,correct,1,0,,-3.6625,32.9183
F13_Acq,F13,acq,40,3m,3,1,24419,incorrect,-1,79,1,incorrect,-1,1,incorrect,-1,0,-3.9297,-20.5476,12.3878
F13_Acq,F13,acq,41,4g,4,1,11394,incorrect,-1,81,3,incorrect,-1,3,incorrect,-1,1,-3.6597,-18.7223,-9.5006
F13_Acq,F13,acq,42,5o,5,1,16570,incorrect,-1,83,1,incorrect,-1,1,incorrect,-1,0,3.9459,6.1354,-8.8793
F13_Acq,F13,acq,43,4m,4,3,17906,incorrect,-1,85,3,incorrect,-1,4,correct,1,1,3.0266,4.897,-6.68
F13_Acq,F13,acq,44,4c,4,4,11894,correct,1,87,3,incorrect,-1,1,incorrect,-1,1,9.5134,,-16.6926
F13_Acq,F13,acq,45,3i,3,1,33936,incorrect,-1,89,1,incorrect,-1,4,incorrect,-1,1,-4.787,6.8723,-3.7799
F13_Acq,F13,acq,46,3e,3,4,11560,incorrect,-1,91,1,incorrect,-1,2,incorrect,-1,1,5.4568,-16.2337,0.4675
F13_Acq,F13,acq,47,4j,4,1,37610,incorrect,-1,93,4,correct,1,4,correct,1,1,-8.1268,-16.535,-20.5645
F13_Acq,F13,acq,48,3p,3,2,15735,incorrect,-1,95,4,incorrect,-1,5,incorrect,-1,1,-3.1702,39.8744,-7.8928
F13_Acq,F13,acq,49,3o,3,5,23250,incorrect,-1,97,2,incorrect,-1,3,correct,1,1,-5.3078,-25.5477,3.3229
F13_Acq,F13,acq,50,5n,5,1,60987,incorrect,-1,99,1,incorrect,-1,5,correct,1,1,-29.3566,-10.0957,-31.0872
F13_Acq,F13,acq,51,1p,1,5,17906,incorrect,-1,101,1,correct,1,3,incorrect,-1,1,-5.3461,-23.9757,-24.9108
F13_Acq,F13,acq,52,2b,2,2,12562,correct,1,103,2,correct,1,2,correct,1,0,-3.2071,-13.6318,11.7821
F13_Acq,F13,acq,53,2c,2,2,10558,correct,1,105,2,correct,1,2,correct,1,0,-11.0075,0.8405,-25.796
F13_Acq,F13,acq,54,4p,4,4,41784,correct,1,107,1,incorrect,-1,1,incorrect,-1,1,3.5676,7.2343,-7.3869
F13_Acq,F13,acq,55,1g,1,3,24585,incorrect,-1,109,5,incorrect,-1,1,correct,1,1,-0.5179,16.114,18.5128
F13_Acq,F13,acq,56,3h,3,3,11393,correct,1,111,5,incorrect,-1,3,correct,1,0,9.1765,5.9472,20.1977
F13_Acq,F13,acq,57,2f,2,2,11227,correct,1,113,2,correct,1,2,correct,1,0,-21.6205,-15.9849,-10.7682
F13_Acq,F13,acq,58,5m,5,5,14065,correct,1,115,1,incorrect,-1,5,correct,1,0,-9.397,1.1168,-8.6398
F13_Acq,F13,acq,59,4n,4,1,18240,incorrect,-1,117,4,correct,1,4,correct,1,1,-9.0736,-4.1767,0.8316
F13_Acq,F13,acq,60,1i,1,1,63993,correct,1,119,3,incorrect,-1,4,incorrect,-1,1,10.3029,38.7832,14.1023
F13_Acq,F13,acq,61,2l,2,2,9390,correct,1,121,2,correct,1,2,correct,1,0,-10.2995,24.0291,14.069
F13_Acq,F13,acq,62,3b,3,3,39947,correct,1,123,3,correct,1,3,correct,1,0,-2.1223,-17.7568,-15.2203
F13_Acq,F13,acq,63,4e,4,4,23082,correct,1,125,1,incorrect,-1,4,correct,1,0,3.6917,2.2798,-36.6464
F13_Acq,F13,acq,64,5a,5,5,8221,correct,1,127,5,correct,1,1,incorrect,-1,1,-5.3037,-15.7825,-16.399
F13_Acq,F13,acq,65,3a,3,3,29260,correct,1,129,3,correct,1,1,incorrect,-1,1,3.6419,10.7268,2.0804
F13_Acq,F13,acq,66,4i,4,4,50468,correct,1,131,4,correct,1,3,incorrect,-1,1,2.8385,-13.1483,-31.0172
F13_Acq,F13,acq,67,3k,3,1,20076,incorrect,-1,133,3,correct,1,3,correct,1,1,9.1841,4.0947,-13.2427
F13_Acq,F13,acq,68,5j,5,1,17238,incorrect,-1,135,5,correct,1,5,correct,1,1,-7.0585,2.8721,-16.9728
F13_Acq,F13,acq,69,5c,5,5,13230,correct,1,137,1,incorrect,-1,4,incorrect,-1,1,-1.193,21.931,21.9096
F13_Acq,F13,acq,70,3c,3,3,15066,correct,1,139,1,incorrect,-1,,,,,-25.2496,-7.0777,-11.858
F13_Acq,F13,acq,71,1e,1,4,15735,incorrect,-1,141,1,correct,1,1,correct,1,1,4.2058,-2.8446,-23.725
F13_Acq,F13,acq,72,5d,5,4,16737,incorrect,-1,143,5,correct,1,5,correct,1,1,-6.5441,-9.4726,-18.1706
F13_Acq,F13,acq,73,1a,1,1,17237,correct,1,145,4,incorrect,-1,1,correct,1,0,8.8175,17.3215,-31.4314
F13_Acq,F13,acq,74,1o,1,1,37777,correct,1,147,1,correct,1,1,correct,1,0,9.6731,33.5003,-30.4777
F13_Acq,F13,acq,75,5l,5,5,38111,correct,1,149,4,incorrect,-1,5,correct,1,0,17.2644,-5.1411,-28.1161
F13_Acq,F13,acq,76,2i,2,2,11226,correct,1,151,2,correct,1,,,,,-3.1065,6.3579,-9.7509
F13_Acq,F13,acq,77,1l,1,1,19742,correct,1,153,1,correct,1,1,correct,1,0,4.8926,2.4903,0.9005
F13_Acq,F13,acq,78,1b,1,1,11227,correct,1,155,1,correct,1,,,,,-20.0352,-7.7799,-33.4419
F13_Acq,F13,acq,79,5f,5,5,45626,correct,1,157,5,correct,1,,,,,4.9736,7.7565,3.7139
F13_Acq,F13,acq,80,4d,4,3,13564,incorrect,-1,159,4,correct,1,,,,,-4.1846,3.3537,
F14_G_Acq,F14,acq,1,1f,1,1,26422,correct,1,1,,,,,,,,-5.467,7.5938,-14.6778
F14_G_Acq,F14,acq,2,2m,2,1,27424,incorrect,-1,3,,,,,,,,-9.1705,24.7544,-15.856
F14_G_Acq,F14,acq,3,5i,5,4,56146,incorrect,-1,5,,,,,,,,-13.2691,-5.2253,-9.6967
F14_G_Acq,F14,acq,4,3g,3,5,45792,incorrect,-1,7,,,,,,,,-7.6663,-20.6536,-30.1077
F14_G_Acq,F14,acq,5,3l,3,5,24084,incorrect,-1,9,5,incorrect,-1,3,correct,1,1,0.8427,-9.9352,-23.6768
F14_G_Acq,F14,acq,6,1d,1,5,33936,incorrect,-1,11,1,correct,1,4,incorrect,-1,1,-5.2351,-16.2182,-24.8213
F14_G_Acq,F14,acq,7,2d,2,5,34602,incorrect,-1,13,1,incorrect,-1,4,incorrect,-1,1,0.0335,-4.5483,-8.4561
F14_G_Acq,F14,acq,8,4h,4,5,31765,incorrect,-1,15,,,,4,correct,1,1,-8.6982,-39.6993,-22.9211
F14_G_Acq,F14,acq,9,5g,5,5,26255,correct,1,17,4,incorrect,-1,4,incorrect,-1,1,-5.6089,-19.558,4.8741
F14_G_Acq,F14,acq,10,3j,3,3,33436,correct,1,19,5,incorrect,-1,5,incorrect,-1,1,-3.1086,-19.9199,-17.9741
F14_G_Acq,F14,acq,11,2k,2,4,36609,incorrect,-1,21,5,incorrect,-1,4,incorrect,-1,0,-6.4543,-36.632,
F14_G_Acq,F14,acq,12,2j,2,4,24379,incorrect,-1,23,4,incorrect,-1,2,correct,1,1,-11.4714,-22.8718,9.2929
F14_G_Acq,F14,acq,13,1m,1,4,29094,incorrect,-1,25,5,incorrect,-1,1,correct,1,1,-12.0412,-3.4174,20.5677
F14_G_Acq,F14,acq,14,1k,1,1,29485,correct,1,27,4,incorrect,-1,3,incorrect,-1,1,2.6491,13.6823,-44.8829
F14_G_Acq,F14,acq,15,2o,2,2,40949,correct,1,29,4,incorrect,-1,2,correct,1,0,2.2064,7.2778,-30.0209
F14_G_Acq,F14,acq,16,5h,5,4,39268,incorrect,-1,31,5,correct,1,3,incorrect,-1,1,-2.8223,2.694,
F14_G_Acq,F14,acq,17,4o,4,4,45792,correct,1,33,5,incorrect,-1,4,correct,1,0,-2.2712,24.0397,-20.3943
F14_G_Acq,F14,acq,18,1h,1,3,28259,incorrect,-1,35,1,correct,1,2,incorrect,-1,1,1.1929,17.8409,-33.0541
F14_G_Acq,F14,acq,19,1n,1,2,38837,incorrect,-1,37,3,incorrect,-1,1,correct,1,1,-8.0071,7.5613,-34.9125
F14_G_Acq,F14,acq,20,4k,4,4,28596,correct,1,39,4,correct,1,4,correct,1,0,8.5013,4.9697,-13.5041
F14_G_Acq,F14,acq,21,5p,5,3,33435,incorrect,-1,41,4,incorrect,-1,1,incorrect,-1,1,2.0709,-0.8819,-1.6989
F14_G_Acq,F14,acq,22,3d,3,5,40115,incorrect,-1,43,3,correct,1,2,incorrect,-1,1,-0.4388,-0.4953,-31.9345
F14_G_Acq,F14,acq,23,4l,4,4,27424,correct,1,45,4,correct,1,1,incorrect,-1,1,16.282,-3.302,-8.8294
F14_G_Acq,F14,acq,24,3n,3,2,23808,incorrect,-1,47,5,incorrect,-1,2,incorrect,-1,0,-7.4295,7.5603,-19.9301
F14_G_Acq,F14,acq,25,4a,4,1,26254,incorrect,-1,49,4,correct,1,4,correct,1,1,10.2516,-8.7678,54.1007
F14_G_Acq,F14,acq,26,5k,5,1,14733,incorrect,-1,51,3,incorrect,-1,3,incorrect,-1,1,-18.656,-10.5017,3.7947
F14_G_Acq,F14,acq,27,1c,1,1,27424,correct,1,53,2,incorrect,-1,3,incorrect,-1,1,6.5788,,
F14_G_Acq,F14,acq,28,2e,2,2,32768,correct,1,55,2,correct,1,5,incorrect,-1,1,-0.2831,-16.3253,
F14_G_Acq,F14,acq,29,2a,2,5,30429,incorrect,-1,57,2,correct,1,5,incorrect,-1,0,-5.6222,-13.253,-35.5498
F14_G_Acq,F14,acq,30,5b,5,3,25921,incorrect,-1,59,1,incorrect,-1,2,incorrect,-1,1,0.3538,36.3188,6.3748
F14_G_Acq,F14,acq,31,2g,2,5,19241,incorrect,-1,61,5,incorrect,-1,5,incorrect,-1,0,-7.8929,-1.3438,10.9825
F14_G_Acq,F14,acq,32,2p,2,5,32434,incorrect,-1,63,5,incorrect,-1,3,incorrect,-1,1,-8.4692,0.9691,10.734
F14_G_Acq,F14,acq,33,2n,2,3,29260,incorrect,-1,65,5,incorrect,-1,2,correct,1,1,20.155,13.1626,
F14_G_Acq,F14,acq,34,4b,4,4,21412,correct,1,67,1,incorrect,-1,4,correct,1,0,-6.3322,-25.7091,-14.7402
F14_G_Acq,F14,acq,35,3f,3,2,31432,incorrect,-1,69,2,incorrect,-1,4,incorrect,-1,1,-10.347,23.963,-33.8805
F14_G_Acq,F14,acq,36,5e,5,2,37334,incorrect,-1,71,3,incorrect,-1,2,incorrect,-1,0,-4.941,-15.6905,-53.395
F14_G_Acq,F14,acq,37,1j,1,3,29582,incorrect,-1,73,1,correct,1,1,correct,1,1,-4.4041,-23.3075,-24.6638
F14_G_Acq,F14,acq,38,4f,4,4,18741,correct,1,75,4,correct,1,4,correct,1,0,-2.0718,-9.0536,-2.3873
F14_G_Acq,F14,acq,39,2h,2,2,64160,correct,1,77,3,incorrect,-1,2,correct,1,0,14.5217,-0.5897,-42.7148
F14_G_Acq,F14,acq,40,3m,3,4,27925,incorrect,-1,79,2,incorrect,-1,1,incorrect,-1,1,-2.3014,7.5936,-25.4317
F14_G_Acq,F14,acq,41,4g,4,4,20782,correct,1,81,4,correct,1,4,correct,1,0,1.346,-40.5482,-15.8646
